First 1 second:
Time Training: 1368.56s, Trained: 46k, (X:23605,O:23059), Self Play: 50086 (Draws: 56.03%)
N wins: 34466, R wins: 12459, Draws: 3260, [68.68:24.83:6.50] (100K-epoch: 58, 10.87s)
Time Training: 1379.44s, Trained: 46k, (X:23777,O:23148), Self Play: 49815 (Draws: 57.21%)
N wins: 34222, R wins: 12440, Draws: 3198, [68.64:24.95:6.41] (100K-epoch: 59, 11.15s)
Time Training: 1390.59s, Trained: 46k, (X:23394,O:23268), Self Play: 50140 (Draws: 58.27%)
N wins: 34494, R wins: 12244, Draws: 3267, [68.98:24.49:6.53] (100K-epoch: 60, 10.49s)
Time Training: 1401.08s, Trained: 46k, (X:23463,O:23275), Self Play: 49995 (Draws: 57.48%)
N wins: 34522, R wins: 12415, Draws: 3243, [68.80:24.74:6.46] (100K-epoch: 61, 9.97s)
Time Training: 1411.05s, Trained: 46k, (X:23631,O:23306), Self Play: 49820 (Draws: 56.62%)
N wins: 34555, R wins: 12229, Draws: 3089, [69.29:24.52:6.19] (100K-epoch: 62, 9.43s)
Time Training: 1420.48s, Trained: 46k, (X:23637,O:23147), Self Play: 50127 (Draws: 57.79%)
N wins: 34068, R wins: 12406, Draws: 3326, [68.41:24.91:6.68] (100K-epoch: 63, 9.39s)
Time Training: 1429.87s, Trained: 46k, (X:23323,O:23151), Self Play: 50200 (Draws: 56.76%)
N wins: 34326, R wins: 12387, Draws: 3225, [68.74:24.80:6.46] (100K-epoch: 64, 9.41s)
Time Training: 1439.28s, Trained: 46k, (X:23659,O:23054), Self Play: 50062 (Draws: 56.92%)
N wins: 34416, R wins: 12339, Draws: 3315, [68.74:24.64:6.62] (100K-epoch: 65, 9.43s)
Time Training: 1448.71s, Trained: 46k, (X:23518,O:23237), Self Play: 49930 (Draws: 57.00%)
N wins: 34710, R wins: 12333, Draws: 3276, [68.98:24.51:6.51] (100K-epoch: 66, 9.60s)
Time Training: 1458.31s, Trained: 47k, (X:23594,O:23449), Self Play: 49681 (Draws: 56.21%)
N wins: 34243, R wins: 12418, Draws: 3323, [68.51:24.84:6.65] (100K-epoch: 67, 9.49s)
Time Training: 1467.80s, Trained: 46k, (X:23427,O:23234), Self Play: 50016 (Draws: 56.46%)
N wins: 34486, R wins: 12314, Draws: 3182, [69.00:24.64:6.37] (100K-epoch: 68, 9.49s)
Time Training: 1477.29s, Trained: 46k, (X:23765,O:23035), Self Play: 50018 (Draws: 56.82%)
N wins: 34407, R wins: 12345, Draws: 3340, [68.69:24.64:6.67] (100K-epoch: 69, 9.82s)
Time Training: 1487.10s, Trained: 46k, (X:23517,O:23235), Self Play: 49908 (Draws: 56.45%)
N wins: 34310, R wins: 12407, Draws: 3257, [68.66:24.83:6.52] (100K-epoch: 70, 9.71s)
Time Training: 1496.81s, Trained: 46k, (X:23407,O:23310), Self Play: 50026 (Draws: 57.06%)
N wins: 34439, R wins: 12249, Draws: 3160, [69.09:24.57:6.34] (100K-epoch: 71, 9.62s)
Time Training: 1506.43s, Trained: 46k, (X:23436,O:23252), Self Play: 50152 (Draws: 58.08%)
N wins: 34380, R wins: 12140, Draws: 3335, [68.96:24.35:6.69] (100K-epoch: 72, 9.98s)
Time Training: 1516.40s, Trained: 46k, (X:23649,O:22871), Self Play: 50145 (Draws: 57.81%)
N wins: 34500, R wins: 12291, Draws: 3237, [68.96:24.57:6.47] (100K-epoch: 73, 9.75s)
Time Training: 1526.15s, Trained: 46k, (X:23682,O:23109), Self Play: 49972 (Draws: 57.49%)
N wins: 34309, R wins: 12400, Draws: 3157, [68.80:24.87:6.33] (100K-epoch: 74, 9.73s)
Time Training: 1535.89s, Trained: 46k, (X:23466,O:23243), Self Play: 50134 (Draws: 56.90%)
N wins: 34539, R wins: 12322, Draws: 3232, [68.95:24.60:6.45] (100K-epoch: 75, 11.50s)
Time Training: 1547.39s, Trained: 46k, (X:23671,O:23190), Self Play: 49907 (Draws: 56.98%)
N wins: 34653, R wins: 12232, Draws: 3261, [69.10:24.39:6.50] (100K-epoch: 76, 10.70s)
Time Training: 1558.10s, Trained: 46k, (X:23602,O:23283), Self Play: 49854 (Draws: 56.49%)
N wins: 34441, R wins: 12283, Draws: 3264, [68.90:24.57:6.53] (100K-epoch: 77, 9.72s)
Time Training: 1567.82s, Trained: 46k, (X:23696,O:23028), Self Play: 50012 (Draws: 57.94%)
N wins: 34476, R wins: 12161, Draws: 3303, [69.03:24.35:6.61] (100K-epoch: 78, 9.48s)
Time Training: 1577.30s, Trained: 46k, (X:23482,O:23155), Self Play: 50060 (Draws: 57.23%)
N wins: 34404, R wins: 12083, Draws: 3217, [69.22:24.31:6.47] (100K-epoch: 79, 9.57s)
Time Training: 1586.87s, Trained: 46k, (X:23549,O:22938), Self Play: 50296 (Draws: 57.98%)
N wins: 34316, R wins: 12066, Draws: 3315, [69.05:24.28:6.67] (100K-epoch: 80, 9.53s)
Time Training: 1596.40s, Trained: 46k, (X:23397,O:22985), Self Play: 50303 (Draws: 57.96%)
N wins: 34337, R wins: 12466, Draws: 3299, [68.53:24.88:6.58] (100K-epoch: 81, 9.54s)
Time Training: 1605.94s, Trained: 46k, (X:23486,O:23317), Self Play: 49898 (Draws: 57.48%)
N wins: 34345, R wins: 12281, Draws: 3294, [68.80:24.60:6.60] (100K-epoch: 82, 9.56s)
Time Training: 1615.51s, Trained: 46k, (X:23669,O:22957), Self Play: 50080 (Draws: 57.58%)
N wins: 34087, R wins: 12363, Draws: 3172, [68.69:24.91:6.39] (100K-epoch: 83, 9.58s)
Time Training: 1625.09s, Trained: 46k, (X:23480,O:22970), Self Play: 50378 (Draws: 57.11%)
N wins: 34427, R wins: 12147, Draws: 3270, [69.07:24.37:6.56] (100K-epoch: 84, 9.82s)
Time Training: 1634.92s, Trained: 46k, (X:23541,O:23033), Self Play: 50156 (Draws: 58.23%)
N wins: 34436, R wins: 12397, Draws: 3249, [68.76:24.75:6.49] (100K-epoch: 85, 10.15s)
Time Training: 1645.06s, Trained: 46k, (X:23592,O:23241), Self Play: 49918 (Draws: 57.88%)
N wins: 34127, R wins: 12290, Draws: 3268, [68.69:24.74:6.58] (100K-epoch: 86, 9.74s)
Time Training: 1654.80s, Trained: 46k, (X:23458,O:22959), Self Play: 50315 (Draws: 55.53%)
N wins: 34522, R wins: 12299, Draws: 3274, [68.91:24.55:6.54] (100K-epoch: 87, 9.96s)
Time Training: 1664.76s, Trained: 46k, (X:23643,O:23178), Self Play: 49905 (Draws: 56.72%)
N wins: 34219, R wins: 12410, Draws: 3357, [68.46:24.83:6.72] (100K-epoch: 88, 9.56s)
Time Training: 1674.32s, Trained: 46k, (X:23361,O:23268), Self Play: 50014 (Draws: 57.57%)
N wins: 34300, R wins: 12398, Draws: 3227, [68.70:24.83:6.46] (100K-epoch: 89, 9.76s)
Time Training: 1684.08s, Trained: 46k, (X:23417,O:23281), Self Play: 50075 (Draws: 57.15%)
N wins: 34113, R wins: 12571, Draws: 3294, [68.26:25.15:6.59] (100K-epoch: 90, 9.54s)
Time Training: 1693.62s, Trained: 46k, (X:23370,O:23314), Self Play: 50022 (Draws: 56.23%)
N wins: 34540, R wins: 12301, Draws: 3127, [69.12:24.62:6.26] (100K-epoch: 91, 9.74s)
Time Training: 1703.36s, Trained: 46k, (X:23959,O:22882), Self Play: 50032 (Draws: 56.76%)
N wins: 34096, R wins: 12488, Draws: 3213, [68.47:25.08:6.45] (100K-epoch: 92, 9.81s)
Time Training: 1713.18s, Trained: 46k, (X:23476,O:23108), Self Play: 50203 (Draws: 56.69%)
N wins: 34687, R wins: 12264, Draws: 3252, [69.09:24.43:6.48] (100K-epoch: 93, 9.71s)
Time Training: 1722.88s, Trained: 46k, (X:23559,O:23392), Self Play: 49797 (Draws: 57.86%)
N wins: 34344, R wins: 12183, Draws: 3267, [68.97:24.47:6.56] (100K-epoch: 94, 9.89s)
Time Training: 1732.77s, Trained: 46k, (X:23562,O:22965), Self Play: 50206 (Draws: 58.39%)
N wins: 34555, R wins: 12350, Draws: 3193, [68.97:24.65:6.37] (100K-epoch: 95, 10.14s)
Time Training: 1742.91s, Trained: 46k, (X:23656,O:23249), Self Play: 49902 (Draws: 56.58%)
N wins: 34338, R wins: 12444, Draws: 3267, [68.61:24.86:6.53] (100K-epoch: 96, 9.99s)
Time Training: 1752.90s, Trained: 46k, (X:23697,O:23085), Self Play: 49951 (Draws: 57.74%)
N wins: 34440, R wins: 12511, Draws: 3256, [68.60:24.92:6.49] (100K-epoch: 97, 9.84s)
Time Training: 1762.74s, Trained: 46k, (X:23690,O:23261), Self Play: 49793 (Draws: 57.31%)
N wins: 34334, R wins: 12543, Draws: 3278, [68.46:25.01:6.54] (100K-epoch: 98, 9.61s)
Time Training: 1772.35s, Trained: 46k, (X:23559,O:23318), Self Play: 49845 (Draws: 57.36%)
N wins: 34552, R wins: 12154, Draws: 3273, [69.13:24.32:6.55] (100K-epoch: 99, 9.35s)
Time Training: 1781.70s, Trained: 46k, (X:23496,O:23210), Self Play: 50021 (Draws: 58.23%)
N wins: 34301, R wins: 12360, Draws: 3252, [68.72:24.76:6.52] (100K-epoch: 100, 9.32s)
Time Training: 1791.02s, Trained: 46k, (X:23496,O:23165), Self Play: 50087 (Draws: 57.59%)
N wins: 34182, R wins: 12367, Draws: 3311, [68.56:24.80:6.64] (100K-epoch: 101, 9.79s)
Time Training: 1800.81s, Trained: 46k, (X:23334,O:23215), Self Play: 50140 (Draws: 57.50%)
N wins: 34409, R wins: 12434, Draws: 3241, [68.70:24.83:6.47] (100K-epoch: 102, 9.50s)
Time Training: 1810.31s, Trained: 46k, (X:23618,O:23225), Self Play: 49916 (Draws: 57.87%)
N wins: 34431, R wins: 12302, Draws: 3148, [69.03:24.66:6.31] (100K-epoch: 103, 9.58s)
Time Training: 1819.89s, Trained: 46k, (X:23536,O:23197), Self Play: 50119 (Draws: 58.71%)
N wins: 34476, R wins: 12329, Draws: 3235, [68.90:24.64:6.46] (100K-epoch: 104, 9.33s)
Time Training: 1829.22s, Trained: 46k, (X:23456,O:23349), Self Play: 49960 (Draws: 58.29%)
N wins: 34413, R wins: 12409, Draws: 3237, [68.74:24.79:6.47] (100K-epoch: 105, 9.89s)
Time Training: 1839.11s, Trained: 46k, (X:23593,O:23229), Self Play: 49941 (Draws: 57.80%)
N wins: 34269, R wins: 12359, Draws: 3238, [68.72:24.78:6.49] (100K-epoch: 106, 9.44s)
Time Training: 1848.55s, Trained: 46k, (X:23543,O:23085), Self Play: 50134 (Draws: 56.87%)
N wins: 34602, R wins: 12396, Draws: 3206, [68.92:24.69:6.39] (100K-epoch: 107, 9.27s)
Time Training: 1857.82s, Trained: 46k, (X:23735,O:23263), Self Play: 49796 (Draws: 58.59%)
N wins: 34787, R wins: 11971, Draws: 3226, [69.60:23.95:6.45] (100K-epoch: 108, 9.52s)
Time Training: 1867.34s, Trained: 46k, (X:23700,O:23058), Self Play: 50016 (Draws: 57.65%)
N wins: 34497, R wins: 12460, Draws: 3282, [68.67:24.80:6.53] (100K-epoch: 109, 9.29s)
Time Training: 1876.63s, Trained: 46k, (X:23625,O:23332), Self Play: 49761 (Draws: 58.45%)
N wins: 34193, R wins: 12184, Draws: 3290, [68.84:24.53:6.62] (100K-epoch: 110, 9.29s)
Time Training: 1885.92s, Trained: 46k, (X:23330,O:23047), Self Play: 50333 (Draws: 58.51%)
N wins: 34353, R wins: 12153, Draws: 3189, [69.13:24.46:6.42] (100K-epoch: 111, 9.31s)
Time Training: 1895.23s, Trained: 46k, (X:23255,O:23251), Self Play: 50305 (Draws: 58.12%)
N wins: 34541, R wins: 12390, Draws: 3252, [68.83:24.69:6.48] (100K-epoch: 112, 9.24s)
Time Training: 1904.47s, Trained: 46k, (X:23608,O:23323), Self Play: 49817 (Draws: 58.88%)
N wins: 34164, R wins: 12330, Draws: 3220, [68.72:24.80:6.48] (100K-epoch: 113, 9.87s)
Time Training: 1914.34s, Trained: 46k, (X:23457,O:23037), Self Play: 50286 (Draws: 57.88%)
N wins: 34446, R wins: 12344, Draws: 3209, [68.89:24.69:6.42] (100K-epoch: 114, 9.74s)
Time Training: 1924.08s, Trained: 46k, (X:23791,O:22999), Self Play: 50001 (Draws: 57.72%)
N wins: 34569, R wins: 12298, Draws: 3323, [68.88:24.50:6.62] (100K-epoch: 115, 9.44s)
Time Training: 1933.51s, Trained: 46k, (X:23647,O:23220), Self Play: 49810 (Draws: 57.98%)
N wins: 34415, R wins: 12301, Draws: 3287, [68.83:24.60:6.57] (100K-epoch: 116, 9.41s)
Time Training: 1942.92s, Trained: 46k, (X:23456,O:23260), Self Play: 49997 (Draws: 58.21%)
N wins: 34462, R wins: 12263, Draws: 3303, [68.89:24.51:6.60] (100K-epoch: 117, 9.41s)
Time Training: 1952.33s, Trained: 46k, (X:23550,O:23175), Self Play: 49972 (Draws: 57.17%)
N wins: 34576, R wins: 12314, Draws: 3308, [68.88:24.53:6.59] (100K-epoch: 118, 9.62s)
Time Training: 1961.95s, Trained: 46k, (X:23626,O:23264), Self Play: 49802 (Draws: 56.69%)
N wins: 34374, R wins: 12237, Draws: 3370, [68.77:24.48:6.74] (100K-epoch: 119, 9.24s)
Time Training: 1971.19s, Trained: 46k, (X:23586,O:23025), Self Play: 50019 (Draws: 59.58%)
N wins: 34678, R wins: 12248, Draws: 3101, [69.32:24.48:6.20] (100K-epoch: 120, 9.79s)
Time Training: 1980.99s, Trained: 46k, (X:23801,O:23125), Self Play: 49973 (Draws: 58.25%)
N wins: 34448, R wins: 12168, Draws: 3331, [68.97:24.36:6.67] (100K-epoch: 121, 9.61s)
Time Training: 1990.60s, Trained: 46k, (X:23553,O:23063), Self Play: 50053 (Draws: 58.86%)
N wins: 34495, R wins: 12254, Draws: 3256, [68.98:24.51:6.51] (100K-epoch: 122, 9.55s)
Time Training: 2000.15s, Trained: 46k, (X:23658,O:23091), Self Play: 49995 (Draws: 58.52%)
N wins: 34392, R wins: 12341, Draws: 3373, [68.64:24.63:6.73] (100K-epoch: 123, 9.76s)
Time Training: 2009.91s, Trained: 46k, (X:23608,O:23125), Self Play: 49894 (Draws: 56.91%)
N wins: 34400, R wins: 12387, Draws: 3255, [68.74:24.75:6.50] (100K-epoch: 124, 9.44s)
Time Training: 2019.35s, Trained: 46k, (X:23526,O:23261), Self Play: 49958 (Draws: 58.02%)
N wins: 34480, R wins: 12364, Draws: 3206, [68.89:24.70:6.41] (100K-epoch: 125, 9.35s)
Time Training: 2028.70s, Trained: 46k, (X:23791,O:23053), Self Play: 49950 (Draws: 57.78%)
N wins: 34173, R wins: 12422, Draws: 3346, [68.43:24.87:6.70] (100K-epoch: 126, 9.73s)
Time Training: 2038.43s, Trained: 46k, (X:23333,O:23262), Self Play: 50059 (Draws: 56.58%)
N wins: 34228, R wins: 12361, Draws: 3365, [68.52:24.74:6.74] (100K-epoch: 127, 9.94s)
Time Training: 2048.38s, Trained: 46k, (X:23444,O:23145), Self Play: 50046 (Draws: 56.70%)
N wins: 34544, R wins: 12051, Draws: 3273, [69.27:24.17:6.56] (100K-epoch: 128, 9.58s)
Time Training: 2057.96s, Trained: 46k, (X:23415,O:23180), Self Play: 50132 (Draws: 58.14%)
N wins: 34573, R wins: 12298, Draws: 3114, [69.17:24.60:6.23] (100K-epoch: 129, 9.26s)
Time Training: 2067.21s, Trained: 46k, (X:23831,O:23040), Self Play: 50015 (Draws: 58.58%)
N wins: 34596, R wins: 12383, Draws: 3262, [68.86:24.65:6.49] (100K-epoch: 130, 9.27s)
Time Training: 2076.48s, Trained: 46k, (X:23662,O:23317), Self Play: 49759 (Draws: 58.51%)
