First 1 second:
N wins: 34213, R wins: 12691, Draws: 3138, [68.37:25.36:6.27] (100K-epoch: 58, 6.29s)
Time Training: 355.61s, Trained: 46k, (X:23565,O:23339), Self Play: 49958 (Draws: 41.77%)
N wins: 34000, R wins: 12758, Draws: 3193, [68.07:25.54:6.39] (100K-epoch: 59, 6.22s)
Time Training: 361.84s, Trained: 46k, (X:23671,O:23087), Self Play: 50049 (Draws: 43.59%)
N wins: 34073, R wins: 12722, Draws: 3203, [68.15:25.45:6.41] (100K-epoch: 60, 6.11s)
Time Training: 367.96s, Trained: 46k, (X:23457,O:23338), Self Play: 50002 (Draws: 43.80%)
N wins: 34062, R wins: 12554, Draws: 3257, [68.30:25.17:6.53] (100K-epoch: 61, 6.14s)
Time Training: 374.10s, Trained: 46k, (X:23285,O:23331), Self Play: 50127 (Draws: 45.42%)
N wins: 34153, R wins: 12824, Draws: 3268, [67.97:25.52:6.50] (100K-epoch: 62, 6.29s)
Time Training: 380.40s, Trained: 46k, (X:23589,O:23388), Self Play: 49755 (Draws: 41.67%)
N wins: 34031, R wins: 12882, Draws: 3186, [67.93:25.71:6.36] (100K-epoch: 63, 6.18s)
Time Training: 386.57s, Trained: 46k, (X:23553,O:23360), Self Play: 49901 (Draws: 42.76%)
N wins: 34642, R wins: 12744, Draws: 3110, [68.60:25.24:6.16] (100K-epoch: 64, 6.20s)
Time Training: 392.78s, Trained: 47k, (X:23884,O:23502), Self Play: 49504 (Draws: 44.27%)
N wins: 34373, R wins: 12686, Draws: 3193, [68.40:25.24:6.35] (100K-epoch: 65, 6.22s)
Time Training: 399.00s, Trained: 47k, (X:23585,O:23474), Self Play: 49748 (Draws: 43.35%)
N wins: 34264, R wins: 12691, Draws: 3171, [68.36:25.32:6.33] (100K-epoch: 66, 6.11s)
Time Training: 405.11s, Trained: 46k, (X:23681,O:23274), Self Play: 49874 (Draws: 45.46%)
N wins: 34093, R wins: 12660, Draws: 3156, [68.31:25.37:6.32] (100K-epoch: 67, 6.35s)
Time Training: 411.46s, Trained: 46k, (X:23609,O:23144), Self Play: 50091 (Draws: 42.06%)
N wins: 33855, R wins: 12881, Draws: 3251, [67.73:25.77:6.50] (100K-epoch: 68, 6.30s)
Time Training: 417.77s, Trained: 46k, (X:23566,O:23170), Self Play: 50013 (Draws: 41.42%)
N wins: 34261, R wins: 12739, Draws: 3132, [68.34:25.41:6.25] (100K-epoch: 69, 6.13s)
Time Training: 423.91s, Trained: 47k, (X:23601,O:23399), Self Play: 49868 (Draws: 43.34%)
N wins: 34089, R wins: 12565, Draws: 3241, [68.32:25.18:6.50] (100K-epoch: 70, 6.35s)
Time Training: 430.27s, Trained: 46k, (X:23694,O:22960), Self Play: 50105 (Draws: 44.13%)
N wins: 34104, R wins: 12844, Draws: 3058, [68.20:25.68:6.12] (100K-epoch: 71, 6.20s)
Time Training: 436.47s, Trained: 46k, (X:23483,O:23465), Self Play: 49994 (Draws: 42.53%)
N wins: 33939, R wins: 12733, Draws: 3250, [67.98:25.51:6.51] (100K-epoch: 72, 6.23s)
Time Training: 442.70s, Trained: 46k, (X:23599,O:23073), Self Play: 50078 (Draws: 43.11%)
N wins: 34167, R wins: 12614, Draws: 3156, [68.42:25.26:6.32] (100K-epoch: 73, 6.25s)
Time Training: 448.96s, Trained: 46k, (X:23603,O:23178), Self Play: 50063 (Draws: 42.69%)
N wins: 34152, R wins: 12618, Draws: 3225, [68.31:25.24:6.45] (100K-epoch: 74, 6.19s)
Time Training: 455.16s, Trained: 46k, (X:23369,O:23401), Self Play: 50005 (Draws: 43.85%)
N wins: 34148, R wins: 12803, Draws: 3169, [68.13:25.54:6.32] (100K-epoch: 75, 6.26s)
Time Training: 461.43s, Trained: 46k, (X:23822,O:23129), Self Play: 49880 (Draws: 43.22%)
N wins: 34198, R wins: 12553, Draws: 3262, [68.38:25.10:6.52] (100K-epoch: 76, 6.17s)
Time Training: 467.60s, Trained: 46k, (X:23380,O:23371), Self Play: 49987 (Draws: 44.94%)
N wins: 34120, R wins: 12643, Draws: 3122, [68.40:25.34:6.26] (100K-epoch: 77, 6.13s)
Time Training: 473.73s, Trained: 46k, (X:23612,O:23151), Self Play: 50115 (Draws: 44.89%)
N wins: 33943, R wins: 12586, Draws: 3237, [68.21:25.29:6.50] (100K-epoch: 78, 6.20s)
Time Training: 479.94s, Trained: 46k, (X:23550,O:22979), Self Play: 50234 (Draws: 44.53%)
N wins: 34045, R wins: 12877, Draws: 3210, [67.91:25.69:6.40] (100K-epoch: 79, 6.15s)
Time Training: 486.09s, Trained: 46k, (X:23555,O:23367), Self Play: 49868 (Draws: 42.81%)
N wins: 34108, R wins: 12728, Draws: 3186, [68.19:25.44:6.37] (100K-epoch: 80, 6.18s)
Time Training: 492.28s, Trained: 46k, (X:23499,O:23337), Self Play: 49978 (Draws: 44.00%)
N wins: 34210, R wins: 12887, Draws: 3147, [68.09:25.65:6.26] (100K-epoch: 81, 6.35s)
Time Training: 498.64s, Trained: 47k, (X:23723,O:23374), Self Play: 49756 (Draws: 41.40%)
N wins: 34276, R wins: 12639, Draws: 3154, [68.46:25.24:6.30] (100K-epoch: 82, 6.25s)
Time Training: 504.90s, Trained: 46k, (X:23711,O:23204), Self Play: 49931 (Draws: 42.71%)
N wins: 34293, R wins: 12713, Draws: 3211, [68.29:25.32:6.39] (100K-epoch: 83, 6.49s)
Time Training: 511.39s, Trained: 47k, (X:23733,O:23273), Self Play: 49783 (Draws: 43.24%)
N wins: 33882, R wins: 13016, Draws: 3199, [67.63:25.98:6.39] (100K-epoch: 84, 6.23s)
Time Training: 517.62s, Trained: 46k, (X:23306,O:23592), Self Play: 49903 (Draws: 41.72%)
N wins: 34132, R wins: 12854, Draws: 3332, [67.83:25.55:6.62] (100K-epoch: 85, 6.26s)
Time Training: 523.87s, Trained: 46k, (X:23463,O:23523), Self Play: 49682 (Draws: 42.60%)
N wins: 34221, R wins: 12389, Draws: 3222, [68.67:24.86:6.47] (100K-epoch: 86, 6.19s)
Time Training: 530.07s, Trained: 46k, (X:23461,O:23149), Self Play: 50168 (Draws: 44.07%)
N wins: 33919, R wins: 12411, Draws: 3207, [68.47:25.05:6.47] (100K-epoch: 87, 6.07s)
Time Training: 536.15s, Trained: 46k, (X:23370,O:22960), Self Play: 50463 (Draws: 45.90%)
N wins: 34005, R wins: 12739, Draws: 3240, [68.03:25.49:6.48] (100K-epoch: 88, 6.29s)
Time Training: 542.45s, Trained: 46k, (X:23522,O:23222), Self Play: 50016 (Draws: 41.18%)
N wins: 33935, R wins: 12773, Draws: 3281, [67.88:25.55:6.56] (100K-epoch: 89, 6.21s)
Time Training: 548.67s, Trained: 46k, (X:23562,O:23146), Self Play: 50011 (Draws: 42.17%)
N wins: 34128, R wins: 12680, Draws: 3149, [68.31:25.38:6.30] (100K-epoch: 90, 6.27s)
Time Training: 554.95s, Trained: 46k, (X:23617,O:23191), Self Play: 50043 (Draws: 43.92%)
N wins: 34200, R wins: 12682, Draws: 3188, [68.30:25.33:6.37] (100K-epoch: 91, 6.09s)
Time Training: 561.04s, Trained: 46k, (X:23755,O:23127), Self Play: 49930 (Draws: 44.55%)
N wins: 34180, R wins: 12840, Draws: 3191, [68.07:25.57:6.36] (100K-epoch: 92, 6.26s)
Time Training: 567.30s, Trained: 47k, (X:23782,O:23238), Self Play: 49789 (Draws: 43.44%)
N wins: 34212, R wins: 12693, Draws: 3132, [68.37:25.37:6.26] (100K-epoch: 93, 6.18s)
Time Training: 573.49s, Trained: 46k, (X:23753,O:23152), Self Play: 49963 (Draws: 44.14%)
N wins: 34006, R wins: 12743, Draws: 3194, [68.09:25.52:6.40] (100K-epoch: 94, 6.23s)
Time Training: 579.74s, Trained: 46k, (X:23483,O:23266), Self Play: 50057 (Draws: 44.41%)
N wins: 34089, R wins: 12794, Draws: 3217, [68.04:25.54:6.42] (100K-epoch: 95, 6.32s)
Time Training: 586.06s, Trained: 46k, (X:23566,O:23317), Self Play: 49900 (Draws: 44.42%)
N wins: 34024, R wins: 12663, Draws: 3202, [68.20:25.38:6.42] (100K-epoch: 96, 6.18s)
Time Training: 592.26s, Trained: 46k, (X:23546,O:23141), Self Play: 50111 (Draws: 42.11%)
N wins: 34119, R wins: 12835, Draws: 3125, [68.13:25.63:6.24] (100K-epoch: 97, 6.26s)
Time Training: 598.52s, Trained: 46k, (X:23715,O:23239), Self Play: 49921 (Draws: 42.66%)
N wins: 34068, R wins: 12750, Draws: 3144, [68.19:25.52:6.29] (100K-epoch: 98, 6.30s)
Time Training: 604.83s, Trained: 46k, (X:23380,O:23438), Self Play: 50038 (Draws: 42.91%)
N wins: 34500, R wins: 12689, Draws: 3238, [68.42:25.16:6.42] (100K-epoch: 99, 6.28s)
Time Training: 611.13s, Trained: 47k, (X:23938,O:23251), Self Play: 49573 (Draws: 43.52%)
N wins: 34027, R wins: 12597, Draws: 3248, [68.23:25.26:6.51] (100K-epoch: 100, 6.19s)
Time Training: 617.32s, Trained: 46k, (X:23584,O:23040), Self Play: 50128 (Draws: 44.51%)
N wins: 34028, R wins: 12746, Draws: 3287, [67.97:25.46:6.57] (100K-epoch: 101, 6.20s)
Time Training: 623.52s, Trained: 46k, (X:23588,O:23186), Self Play: 49939 (Draws: 43.58%)
N wins: 34287, R wins: 12555, Draws: 3172, [68.55:25.10:6.34] (100K-epoch: 102, 6.14s)
Time Training: 629.66s, Trained: 46k, (X:23813,O:23029), Self Play: 49986 (Draws: 44.84%)
N wins: 34237, R wins: 12686, Draws: 3248, [68.24:25.29:6.47] (100K-epoch: 103, 6.25s)
Time Training: 635.91s, Trained: 46k, (X:23810,O:23113), Self Play: 49829 (Draws: 42.35%)
N wins: 34163, R wins: 12652, Draws: 3092, [68.45:25.35:6.20] (100K-epoch: 104, 6.27s)
Time Training: 642.19s, Trained: 46k, (X:23605,O:23210), Self Play: 50093 (Draws: 42.91%)
N wins: 34269, R wins: 12594, Draws: 3137, [68.54:25.19:6.27] (100K-epoch: 105, 6.09s)
Time Training: 648.29s, Trained: 46k, (X:23708,O:23155), Self Play: 50000 (Draws: 44.92%)
N wins: 34135, R wins: 12712, Draws: 3128, [68.30:25.44:6.26] (100K-epoch: 106, 6.26s)
Time Training: 654.56s, Trained: 46k, (X:23559,O:23288), Self Play: 50025 (Draws: 42.95%)
N wins: 34153, R wins: 12677, Draws: 3061, [68.46:25.41:6.14] (100K-epoch: 107, 6.25s)
Time Training: 660.81s, Trained: 46k, (X:23493,O:23337), Self Play: 50109 (Draws: 42.47%)
N wins: 34419, R wins: 12776, Draws: 3266, [68.21:25.32:6.47] (100K-epoch: 108, 6.14s)
Time Training: 666.96s, Trained: 47k, (X:23658,O:23537), Self Play: 49539 (Draws: 45.41%)
N wins: 34298, R wins: 12785, Draws: 3129, [68.31:25.46:6.23] (100K-epoch: 109, 6.24s)
Time Training: 673.20s, Trained: 47k, (X:23653,O:23430), Self Play: 49788 (Draws: 42.90%)
N wins: 34018, R wins: 12714, Draws: 3217, [68.11:25.45:6.44] (100K-epoch: 110, 6.19s)
Time Training: 679.40s, Trained: 46k, (X:23448,O:23284), Self Play: 50051 (Draws: 44.57%)
N wins: 34330, R wins: 12636, Draws: 3083, [68.59:25.25:6.16] (100K-epoch: 111, 6.15s)
Time Training: 685.56s, Trained: 46k, (X:23769,O:23197), Self Play: 49951 (Draws: 43.61%)
N wins: 34478, R wins: 12619, Draws: 3290, [68.43:25.04:6.53] (100K-epoch: 112, 6.16s)
Time Training: 691.72s, Trained: 47k, (X:23867,O:23230), Self Play: 49613 (Draws: 45.20%)
N wins: 34031, R wins: 12493, Draws: 3229, [68.40:25.11:6.49] (100K-epoch: 113, 6.20s)
Time Training: 697.92s, Trained: 46k, (X:23538,O:22986), Self Play: 50247 (Draws: 44.97%)
N wins: 33905, R wins: 12678, Draws: 3253, [68.03:25.44:6.53] (100K-epoch: 114, 6.16s)
Time Training: 704.09s, Trained: 46k, (X:23385,O:23198), Self Play: 50164 (Draws: 44.08%)
N wins: 33798, R wins: 12648, Draws: 3182, [68.10:25.49:6.41] (100K-epoch: 115, 6.26s)
Time Training: 710.35s, Trained: 46k, (X:23335,O:23111), Self Play: 50372 (Draws: 43.00%)
N wins: 34359, R wins: 12672, Draws: 3236, [68.35:25.21:6.44] (100K-epoch: 116, 6.14s)
Time Training: 716.50s, Trained: 47k, (X:23622,O:23409), Self Play: 49733 (Draws: 42.89%)
N wins: 34416, R wins: 12470, Draws: 3138, [68.80:24.93:6.27] (100K-epoch: 117, 6.20s)
Time Training: 722.71s, Trained: 46k, (X:23820,O:23066), Self Play: 49976 (Draws: 44.24%)
N wins: 33978, R wins: 12731, Draws: 3189, [68.09:25.51:6.39] (100K-epoch: 118, 6.25s)
Time Training: 728.96s, Trained: 46k, (X:23472,O:23237), Self Play: 50102 (Draws: 43.62%)
N wins: 34294, R wins: 12678, Draws: 3355, [68.14:25.19:6.67] (100K-epoch: 119, 6.07s)
Time Training: 735.03s, Trained: 46k, (X:23690,O:23282), Self Play: 49673 (Draws: 45.32%)
N wins: 34238, R wins: 12580, Draws: 3129, [68.55:25.19:6.26] (100K-epoch: 120, 6.19s)
Time Training: 741.23s, Trained: 46k, (X:23500,O:23318), Self Play: 50053 (Draws: 44.10%)
N wins: 34147, R wins: 12581, Draws: 3166, [68.44:25.22:6.35] (100K-epoch: 121, 6.25s)
Time Training: 747.49s, Trained: 46k, (X:23520,O:23208), Self Play: 50106 (Draws: 43.25%)
N wins: 33949, R wins: 12857, Draws: 3179, [67.92:25.72:6.36] (100K-epoch: 122, 6.14s)
Time Training: 753.63s, Trained: 46k, (X:23446,O:23360), Self Play: 50015 (Draws: 43.66%)
N wins: 34199, R wins: 12440, Draws: 3180, [68.65:24.97:6.38] (100K-epoch: 123, 6.09s)
Time Training: 759.73s, Trained: 46k, (X:23405,O:23234), Self Play: 50181 (Draws: 47.72%)
N wins: 34242, R wins: 12680, Draws: 3224, [68.28:25.29:6.43] (100K-epoch: 124, 6.17s)
Time Training: 765.91s, Trained: 46k, (X:23638,O:23284), Self Play: 49854 (Draws: 44.18%)
N wins: 34312, R wins: 12490, Draws: 3130, [68.72:25.01:6.27] (100K-epoch: 125, 6.21s)
Time Training: 772.12s, Trained: 46k, (X:23563,O:23239), Self Play: 50068 (Draws: 43.63%)
N wins: 34086, R wins: 12348, Draws: 3167, [68.72:24.89:6.38] (100K-epoch: 126, 6.01s)
Time Training: 778.14s, Trained: 46k, (X:23583,O:22851), Self Play: 50399 (Draws: 47.60%)
N wins: 34177, R wins: 12660, Draws: 3166, [68.35:25.32:6.33] (100K-epoch: 127, 6.27s)
Time Training: 784.41s, Trained: 46k, (X:23747,O:23090), Self Play: 49997 (Draws: 42.14%)
N wins: 34225, R wins: 12696, Draws: 3220, [68.26:25.32:6.42] (100K-epoch: 128, 6.33s)
Time Training: 790.75s, Trained: 46k, (X:23387,O:23534), Self Play: 49859 (Draws: 45.47%)
N wins: 34293, R wins: 12578, Draws: 3044, [68.70:25.20:6.10] (100K-epoch: 129, 6.12s)
Time Training: 796.88s, Trained: 46k, (X:23479,O:23392), Self Play: 50085 (Draws: 44.38%)
N wins: 34159, R wins: 12878, Draws: 3066, [68.18:25.70:6.12] (100K-epoch: 130, 6.23s)
Time Training: 803.11s, Trained: 47k, (X:23519,O:23518), Self Play: 49897 (Draws: 43.26%)
N wins: 34066, R wins: 12614, Draws: 3133, [68.39:25.32:6.29] (100K-epoch: 131, 6.27s)
Time Training: 809.39s, Trained: 46k, (X:23398,O:23282), Self Play: 50187 (Draws: 43.00%)
